label,text
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
0,Yunny... I'm goin to be late
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
0,"Cool, want me to go to kappa or should I meet you outside mu"
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
0,May b approve panalam...but it should have more posts..
0,"Sorry, I'll call later"
0,I dont thnk its a wrong calling between us
0,Me i'm not workin. Once i get job...
0,And by when you're done I mean now
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
0,Is it your yahoo boys that bring in the perf? Or legal.
0,No need to say anything to me. I know i am an outsider
0,have you ever had one foot before?
0,Just got to  &lt;#&gt;
0,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her"
0,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
0,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?
0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
0,Infact happy new year. How are you where are you when are we seeing
0,That's a shame! Maybe cld meet for few hrs tomo?
0,Lol I would but despite these cramps I like being a girl.
0,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.
0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
0,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
0,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
0,Ü comin to fetch us oredi...
0,What's nannys address?
0,Haf u eaten? Wat time u wan me 2 come?
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
0,This single single answers are we fighting? Plus i said am broke and you didnt reply
0,It certainly puts things into perspective when something like this happens
0,Now got tv 2 watch meh? U no work today?
0,i felt so...not any conveying reason.. Ese he... What about me?
0,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
0,I told that am coming on wednesday.
0,"Its ok, called mom instead have fun"
0,Well if I'm that desperate I'll just call armand again
0,Are you at work right now ?
0,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
0,"Sorry, I'll call later"
0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
0,And pls pls drink plenty plenty water
0,How are you doing. How's the queen. Are you going for the royal wedding
0,He's in lag. That's just the sad part but we keep in touch thanks to skype
0,Ok lor then we go tog lor...
0,Two teams waiting for some players
0,Can ü send me a copy of da report?
0,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
0,"Ok da, i already planned. I wil pick you."
0,"Sorry, I'll call later in meeting"
0,I just really need shit before tomorrow and I know you won't be awake before like 6
0,I'm good. Have you registered to vote?
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
0,Dear got bus directly to calicut
0,Mm umma ask vava also to come tell him can play later together
0,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
0,"Sorry, I'll call later"
0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
0,&lt;#&gt;  w jetton ave if you forgot
0,Ok i'm coming home now.
0,Can not use foreign stamps in this country.
0,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
0,I will come tomorrow di
0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
0,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
0,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
0,How are you enjoying this semester? Take care brother.
0,"Get the door, I'm here"
0,"Lets use it next week, princess :)"
0,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
0,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
0,Oi when you gonna ring
0,I attended but nothing is there.
0,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.
0,No dear i was sleeping :-P
0,Er mw im filled tuth is aight
0,Will be office around 4 pm. Now i am going hospital.
0,Actually i'm waiting for 2 weeks when they start putting ad.
0,Anything lor if they all go then i go lor...
0,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,Yo you around? A friend of mine's lookin to pick up later tonight
0,Stupid auto correct on my phone
0,Double eviction this week - Spiral and Michael and good riddance to them!
0,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night...."
0,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
0,Buy one egg for me da..please:)
0,Have you started in skye
0,Have you bookedthe hut? And also your time off? How are you by the way?
0,And several to you sir.
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
0,I'm at home. Please call
0,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
0,Now only i reached home. . . I am very tired now. . I will come tomorro
0,Life style garments account no please.
0,Lol wtf random. Btw is that your lunch break
0,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
0,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
0,Detroit. The home of snow. Enjoy it.
0,Okie...
0,"Aight, I'm chillin in a friend's room so text me when you're on the way"
0,Is toshiba portege m100 gd?
0,Well welp is sort of a semiobscure internet thing
0,Loosu go to hospital. De dont let it careless.
0,How much for an eighth?
0,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
0,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
0,"How about clothes, jewelry, and trips?"
0,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
0,I am late. I will be there at
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Are you plans with your family set in stone ?
0,Pls dont forget to study
0,You'll never believe this but i have actually got off at taunton. Wow
0,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat..."
0,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
0,&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
0,Hey so whats the plan this sat?
0,Beauty sleep can help ur pimples too.
0,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
0,Where to get those?
0,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
0,Ball is moving a lot.will spin in last :)so very difficult to bat:)
0,Haiyoh... Maybe your hamster was jealous of million
0,Can you please send me my aunty's number
0,I'm glad. You are following your dreams.
0,I've reached home finally...
0,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
0,U can call now...
0,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
0,Yes. I come to nyc for audiitions and am trying to relocate.
0,I pocked you up there before
0,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
0,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
0,Hey mr whats the name of that bill brison book the one about language and words
0,"Okay, good, no problem, and thanx!"
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
0,Call me when u're done...
0,G.W.R
0,You best watch what you say cause I get drunk as a motherfucker
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
0,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
0,Are there TA jobs available? Let me know please cos i really need to start working
0,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
0,Yup i'm free...
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,Yo come over carlos will be here soon
